Transaction Hash,Date,Quarter,From,To,Category,Amount,Asset,Value
0xcdbb3b37a02ce52e237d3654bdf6d740a6b72f05c15fccea87834228f872ce58,2023-08-16,2023Q3,Metagov,Karpatkey,Endowment Fees,11.13,ETH,20097.2184
0xf14b1ae2c0e131e25ad531e686bf62dea7ba11dd3e9e8e6df5b4bf41eed16940,2023-08-18,2023Q3,Ecosystem,generalmagic.eth,Merch,1000.0,USDC,1000.0
0xd87a95603774f753e1bb31d8b8c4937588f281d946b42fc35ab74c9be394435c,2023-08-24,2023Q3,Ecosystem,ETHLimo,Eco. Grants,50000.0,USDC,50000.0
0xd87a95603774f753e1bb31d8b8c4937588f281d946b42fc35ab74c9be394435c,2023-08-24,2023Q3,Ecosystem,ETHLimo,Eco. Grants,25.0,ETH,41512.25
0x3296d57610af4805ed5e25e8112d48ae47933049490348d3ee8d7cdadffeed65,2023-08-24,2023Q3,Ecosystem,ENS Fairy,ENS Fairy,10.0,ETH,16604.9
0x5e67add44374f2b7360e6351ace9843b0a1ce1b81cb43cef0060eca9691063fc,2023-08-27,2023Q3,Registrar,DAO Wallet,DAO Wallet,2884.3621379642964,ETH,4781118.6798896175
0x23cb74823145cc7ff30aed06db5e5875221f02ff914dca7496524e47ff43f33a,2023-08-29,2023Q3,Ecosystem,limes.eth,IRL,3857.38,USDC,3857.38
0x0e1b8b52c43eb4aa55fb104b90171b2539ab24c1bd02b92bb14e01496663bffc,2023-08-29,2023Q3,Ecosystem,aexek.eth,POAPs,500.0,USDC,500.0
0xb1076a75dc94585f5dc7c1b0b96048d096f90a20551e7f9dcfa4f99fd56dab98,2023-08-30,2023Q3,Ecosystem,namesys.eth,Eco. Grants,10000.0,USDC,10000.0
0x30526a6f0aa3883b1cf22fefdc25fcf2022aeb26a9fa7da5ef7022d3e113f276,2023-08-30,2023Q3,Ecosystem,yukinnn2007.eth,Gitcoin Grants,0.25,ETH,426.385
0x5e3d2d76377fdcd3045f9415e8002e1e578cf955fa9913e45cea0b68420663d7,2023-08-30,2023Q3,Metagov,0x411794,DAO Tooling,5000.0,USDC,5000.0
0x8fc200b1ceb63d9cb5c2e5040b0fbe104671e29eb84fec38c4305b1c9679a431,2023-08-31,2023Q3,Ecosystem,estmcmxci.eth,Salaries,1500.0,USDC,1500.0
0x8fc200b1ceb63d9cb5c2e5040b0fbe104671e29eb84fec38c4305b1c9679a431,2023-08-31,2023Q3,Metagov,slobo.eth,Salaries,6500.0,USDC,6500.0
0x8fc200b1ceb63d9cb5c2e5040b0fbe104671e29eb84fec38c4305b1c9679a431,2023-08-31,2023Q3,Metagov,limes.eth,Salaries,5500.0,USDC,5500.0
0x8fc200b1ceb63d9cb5c2e5040b0fbe104671e29eb84fec38c4305b1c9679a431,2023-08-31,2023Q3,Metagov,coltron.eth,Salaries,4300.0,USDC,4300.0
0x8fc200b1ceb63d9cb5c2e5040b0fbe104671e29eb84fec38c4305b1c9679a431,2023-08-31,2023Q3,Metagov,katherineykwu.eth,Salaries,4000.0,USDC,4000.0
0x8fc200b1ceb63d9cb5c2e5040b0fbe104671e29eb84fec38c4305b1c9679a431,2023-08-31,2023Q3,Metagov,5pence.eth,Salaries,3500.0,USDC,3500.0
0x8fc200b1ceb63d9cb5c2e5040b0fbe104671e29eb84fec38c4305b1c9679a431,2023-08-31,2023Q3,Metagov,184.eth,Salaries,3000.0,USDC,3000.0
0x8fc200b1ceb63d9cb5c2e5040b0fbe104671e29eb84fec38c4305b1c9679a431,2023-08-31,2023Q3,Metagov,limes.eth,Salaries,3000.0,USDC,3000.0
0x8fc200b1ceb63d9cb5c2e5040b0fbe104671e29eb84fec38c4305b1c9679a431,2023-08-31,2023Q3,Metagov,vegayp.eth,Salaries,2000.0,USDC,2000.0
0x8fc200b1ceb63d9cb5c2e5040b0fbe104671e29eb84fec38c4305b1c9679a431,2023-08-31,2023Q3,Metagov,simona.eth,Salaries,2000.0,USDC,2000.0
0xb4e89d7769398ae5c83bd824320ad84c399ac80b124c62654dab131f70c0f37d,2023-09-01,2023Q3,Registrar,DAO Wallet,DAO Wallet,14.855123286910375,ETH,24191.568272733548
0x989b81b29ac7c974cf933e830fae84ddc1d913901d418e10a271022bdc8466a3,2023-09-01,2023Q3,Registrar,DAO Wallet,DAO Wallet,84.83080467302324,ETH,138146.96541001834
0xabbce2e4c33940080779821df17304de6f6559ad8e4be9352562205819c7a3ff,2023-09-02,2023Q3,Ecosystem,0x1b995d,Support,4000.0,USDC,4000.0
0xabbce2e4c33940080779821df17304de6f6559ad8e4be9352562205819c7a3ff,2023-09-02,2023Q3,Ecosystem,nameart.eth,Support,4000.0,USDC,4000.0
0xabbce2e4c33940080779821df17304de6f6559ad8e4be9352562205819c7a3ff,2023-09-02,2023Q3,Ecosystem,Ashu,Support,1500.0,USDC,1500.0
0xe642125cf3f7997b6971b97a98c1fabe7a0d02ad3d155b4269e588c4a7e6afe4,2023-09-03,2023Q3,Ecosystem,ENS Fairy,ENS Fairy,1.0,ETH,1635.73
0xca8ea1b02f8a53920547600c626866260986c1dfbf42b817c62b37d66c01ffbc,2023-09-07,2023Q3,DAO Wallet,ENS Labs,ENS Labs,436045.346448,USDC,436045.346448
0x3d725821db46a57cff2a33952fb3ba4ddb2ad1e034a49cb403db035fbc0d7ca8,2023-09-08,2023Q3,Registrar,DAO Wallet,DAO Wallet,126.88574508939656,ETH,207601.57411311442
0xf18ed4af70a40ae782de00a7ed48f6d967bf87d8d32ba35a826784db7b684ab8,2023-09-08,2023Q3,Ecosystem,namesys.eth,Eco. Grants,10000.0,USDC,10000.0
0x451d3ec8d5749782755ce00bdaa2152ac3b90fdd8951815cc1a035b1f33f72c2,2023-09-15,2023Q3,Ecosystem,1w3.eth,Eco. Grants,10000.0,USDC,10000.0
0xdf3e588d1b1b97ca42fd89825b36f7ea4dd0e32002ff935cb75e1d8a29b0dfb8,2023-09-17,2023Q3,Ecosystem,buidlguidl.eth,Prop House,15.381870312375021,ETH,24965.6984292034
0x449b7ba89cbdd85e3fbb76a054c3d0e5792c902f3a02e4207485744f7408662a,2023-09-17,2023Q3,Ecosystem,aexek.eth,POAPs,350.0,USDC,350.0
0x7b145ab505fdee2e0fd38204348c3683f3b9a4565290c1acc46c4c23a8176345,2023-09-18,2023Q3,Ecosystem,0x9abecd,Hackathons,5425.0,USDC,5425.0
0x610dfbeec77e1cb19cd6a6ce5c389b6e63732d4734ae9e000c20dfd6cdb9b98f,2023-09-23,2023Q3,Ecosystem,generalmagic.eth,Merch,1000.0,USDC,1000.0
0xdd4d9091097bf09d5e4261bbfdc3cd30464b5f0c46bd886bb7a9c95372a96a72,2023-09-25,2023Q3,Ecosystem,limes.eth,IRL,3235.01,USDC,3235.01
0xa12febbb45fc7e25a40855064d158089d328c98f5fcd84fca537b90dc78dbf52,2023-09-27,2023Q3,Metagov,Karpatkey,Endowment Fees,12.8,ETH,20450.944000000003
0x0b3470b50869f1738dfcb9178584ff464b50c54bf75e5160a475e394573b9ec7,2023-09-28,2023Q3,Ecosystem,limes.eth,IRL,3982.37,USDC,3982.37
0x359a59f6a9de26215efb532530ea2cee18a0970175e1ded00ba4f668e46b33a5,2023-09-28,2023Q3,Ecosystem,stargategavin.eth,IRL,0.132642786945538,ETH,219.24526254227976
0x1cab12f1845122184d873896c1d6f1d8cc1600fd093739cd5c5bcafc0f1b08e6,2023-09-29,2023Q3,Ecosystem,sporkster.eth,Hackathons,17500.0,USDC,17500.0
0xa104b4299c8407c8be83dc757a3cdb6c4e3769b26014b7f3f0b45bcd5ecf5ac3,2023-09-30,2023Q3,Ecosystem,estmcmxci.eth,Salaries,1500.0,USDC,1500.0
0xa104b4299c8407c8be83dc757a3cdb6c4e3769b26014b7f3f0b45bcd5ecf5ac3,2023-09-30,2023Q3,Metagov,slobo.eth,Salaries,6500.0,USDC,6500.0
0xa104b4299c8407c8be83dc757a3cdb6c4e3769b26014b7f3f0b45bcd5ecf5ac3,2023-09-30,2023Q3,Metagov,limes.eth,Salaries,5500.0,USDC,5500.0
0xa104b4299c8407c8be83dc757a3cdb6c4e3769b26014b7f3f0b45bcd5ecf5ac3,2023-09-30,2023Q3,Metagov,coltron.eth,Salaries,4300.0,USDC,4300.0
0xa104b4299c8407c8be83dc757a3cdb6c4e3769b26014b7f3f0b45bcd5ecf5ac3,2023-09-30,2023Q3,Metagov,katherineykwu.eth,Salaries,4000.0,USDC,4000.0
0xa104b4299c8407c8be83dc757a3cdb6c4e3769b26014b7f3f0b45bcd5ecf5ac3,2023-09-30,2023Q3,Metagov,5pence.eth,Salaries,3500.0,USDC,3500.0
0xa104b4299c8407c8be83dc757a3cdb6c4e3769b26014b7f3f0b45bcd5ecf5ac3,2023-09-30,2023Q3,Metagov,limes.eth,Salaries,3000.0,USDC,3000.0
0xa104b4299c8407c8be83dc757a3cdb6c4e3769b26014b7f3f0b45bcd5ecf5ac3,2023-09-30,2023Q3,Metagov,184.eth,Salaries,3000.0,USDC,3000.0
0xa104b4299c8407c8be83dc757a3cdb6c4e3769b26014b7f3f0b45bcd5ecf5ac3,2023-09-30,2023Q3,Metagov,vegayp.eth,Salaries,2000.0,USDC,2000.0
0xa104b4299c8407c8be83dc757a3cdb6c4e3769b26014b7f3f0b45bcd5ecf5ac3,2023-09-30,2023Q3,Metagov,simona.eth,Salaries,2000.0,USDC,2000.0
0xdfe45f12066aae893dbae1405d68205c3d5ec21039b633726a71f2c6332931b6,2023-10-05,2023Q4,Ecosystem,nameart.eth,Support,2333.0,USDC,2333.0
0xbaa9a21e5dba65f5b58b8dd82f137a049e2372df5c890857ed0c3781e992789a,2023-10-05,2023Q4,Ecosystem,Ashu,Support,1500.0,USDC,1500.0
0x357f99e5766993de99efaa29c15a2cebc9e42470fb5f22e43ddb617ea01314e5,2023-10-06,2023Q4,DAO Wallet,ENS Labs,ENS Labs,335314.817664,USDC,335314.817664
0x8f858d0dfd4da34c49ad1b3ab0e632513dda4df9f1e12d174eab01c40763142f,2023-10-07,2023Q4,DAO Wallet,Endowment,Endowment,16000.0,ETH,26154240.0
0xe108b7bc381b6e01fe32cea8f5e4f74fd43dddecae16d08377a75da7e8c1fbf7,2023-10-07,2023Q4,DAO Wallet,Metagov,Metagov,117.0,ETH,191252.88
0xecbd2bdee72a2636e1e0e91267a714f0e2c200cc90e039e47090fe0c1df2bd14,2023-10-09,2023Q4,Metagov,Code4rena,Audit,49000.0,USDC,49000.0
0x98abd61960644dfeb50be9b1b503dc280a0584123e700631751b38fea1c439ee,2023-10-10,2023Q4,Public Goods,wslyvh.eth,PG Hackathons,2500.0,USDC,2500.0
0x6629454d3365f2f6717dce07ab79a423c544a842436cba5c9f846227e40424df,2023-10-17,2023Q4,Ecosystem,premm.eth,Fellowship,99.0,USDC,99.0
0x9baec0fb5cc48138fe9782a4cacfef93811827b0de16bd15b6169ba8df7f07f0,2023-10-17,2023Q4,Metagov,Karpatkey,Endowment Fees,13.01,ETH,20365.854
0xb07500c4d7dcfce1924db68324f103dccd7be6273ad4fabc87dc0e0e8910e5ad,2023-10-20,2023Q4,Ecosystem,premm.eth,Fellowship,59900.0,USDC,59900.0
0x79794c7fe7e63ae99d5d432cb341da65a5485036cd37b17d034a3332635b76d3,2023-10-20,2023Q4,Ecosystem,generalmagic.eth,Merch,1000.0,USDC,1000.0
0x6639b944a5e0aff23fbc5da37201dddd6ddb28b500ac67cd525234e8430e58a0,2023-10-26,2023Q4,Ecosystem,sefu.eth,Eco. Grants,10000.0,USDC,10000.0
0x21385ecdb68b8537cdda132020c4aef0a85afe4aab6783d1c58684907b7d5031,2023-10-26,2023Q4,Ecosystem,frolic.eth,Eco. Grants,10000.0,USDC,10000.0
0xe1698c895d81670aedd7ae07fae7b3aafe4d96618e2fad2b03b34dcb30011873,2023-10-30,2023Q4,Public Goods,gashawk.eth,PG Large Grants,20000.0,USDC,20000.0
0x6c6241f841f28f20adab2448f3481fff41a3259ea9f505e7544526888db457c7,2023-10-31,2023Q4,Ecosystem,Ashu,Support,1500.0,USDC,1500.0
0x6c6241f841f28f20adab2448f3481fff41a3259ea9f505e7544526888db457c7,2023-10-31,2023Q4,Ecosystem,limes.eth,Support,1500.0,USDC,1500.0
0x133aabec356a175e7b5f1dcde661861dd63f8b93875a38cca3b4faa12e903133,2023-10-31,2023Q4,Ecosystem,estmcmxci.eth,Salaries,1500.0,USDC,1500.0
0x2d44d24bb190af9dff22802976a131ad39d15e2f114eb327a722eaae560ed961,2023-10-31,2023Q4,Ecosystem,estmcmxci.eth,SMM,125.325847,USDC,125.325847
0x133aabec356a175e7b5f1dcde661861dd63f8b93875a38cca3b4faa12e903133,2023-10-31,2023Q4,Metagov,slobo.eth,Salaries,6500.0,USDC,6500.0
0x133aabec356a175e7b5f1dcde661861dd63f8b93875a38cca3b4faa12e903133,2023-10-31,2023Q4,Metagov,limes.eth,Salaries,5500.0,USDC,5500.0
0x133aabec356a175e7b5f1dcde661861dd63f8b93875a38cca3b4faa12e903133,2023-10-31,2023Q4,Metagov,coltron.eth,Salaries,4300.0,USDC,4300.0
0x133aabec356a175e7b5f1dcde661861dd63f8b93875a38cca3b4faa12e903133,2023-10-31,2023Q4,Metagov,katherineykwu.eth,Salaries,4000.0,USDC,4000.0
0x133aabec356a175e7b5f1dcde661861dd63f8b93875a38cca3b4faa12e903133,2023-10-31,2023Q4,Metagov,5pence.eth,Salaries,3500.0,USDC,3500.0
0x133aabec356a175e7b5f1dcde661861dd63f8b93875a38cca3b4faa12e903133,2023-10-31,2023Q4,Metagov,184.eth,Salaries,3000.0,USDC,3000.0
0x133aabec356a175e7b5f1dcde661861dd63f8b93875a38cca3b4faa12e903133,2023-10-31,2023Q4,Metagov,limes.eth,Salaries,3000.0,USDC,3000.0
0x133aabec356a175e7b5f1dcde661861dd63f8b93875a38cca3b4faa12e903133,2023-10-31,2023Q4,Metagov,vegayp.eth,Salaries,2000.0,USDC,2000.0
0x133aabec356a175e7b5f1dcde661861dd63f8b93875a38cca3b4faa12e903133,2023-10-31,2023Q4,Metagov,simona.eth,Salaries,2000.0,USDC,2000.0
0x8d7d5fb2cb7eb69428ef81c07fec2eb0658ce0f803b50a3cd9060d45b9f36dcc,2023-11-02,2023Q4,DAO Wallet,ENS Labs,ENS Labs,310083.470136,USDC,310083.470136
0xab71fc44ea9c169bad3f84eee474b57e64680757a7eac566c2cccc28ec02c516,2023-11-09,2023Q4,Public Goods,itublockchain.eth,PG Hackathons,5000.0,USDC,5000.0
0x8b845e9b1d6f877a80444ae0fbe235badc189bf2f8cb11f59ecbeb43e799d5f3,2023-11-10,2023Q4,Ecosystem,wayback-machine.eth,Eco. Small Grants,5.0,ETH,10392.6
0x8b845e9b1d6f877a80444ae0fbe235badc189bf2f8cb11f59ecbeb43e799d5f3,2023-11-10,2023Q4,Ecosystem,1w3.eth,Eco. Small Grants,3.0,ETH,6235.5599999999995
0x8b845e9b1d6f877a80444ae0fbe235badc189bf2f8cb11f59ecbeb43e799d5f3,2023-11-10,2023Q4,Ecosystem,thecap.eth,Eco. Small Grants,2.0,ETH,4157.04
0x8b845e9b1d6f877a80444ae0fbe235badc189bf2f8cb11f59ecbeb43e799d5f3,2023-11-10,2023Q4,Ecosystem,stevegachau.eth,Eco. Small Grants,0.7,ETH,1454.964
0x8b845e9b1d6f877a80444ae0fbe235badc189bf2f8cb11f59ecbeb43e799d5f3,2023-11-10,2023Q4,Ecosystem,namesys.eth,Eco. Small Grants,0.7,ETH,1454.964
0x8b845e9b1d6f877a80444ae0fbe235badc189bf2f8cb11f59ecbeb43e799d5f3,2023-11-10,2023Q4,Ecosystem,web3domains,Eco. Small Grants,0.7,ETH,1454.964
0x8b845e9b1d6f877a80444ae0fbe235badc189bf2f8cb11f59ecbeb43e799d5f3,2023-11-10,2023Q4,Ecosystem,nycmobile.eth,Eco. Small Grants,0.7,ETH,1454.964
0x8b845e9b1d6f877a80444ae0fbe235badc189bf2f8cb11f59ecbeb43e799d5f3,2023-11-10,2023Q4,Ecosystem,premm.eth,Eco. Small Grants,0.7,ETH,1454.964
0x8b845e9b1d6f877a80444ae0fbe235badc189bf2f8cb11f59ecbeb43e799d5f3,2023-11-10,2023Q4,Ecosystem,superteamdao.eth,Eco. Small Grants,0.7,ETH,1454.964
0x8b845e9b1d6f877a80444ae0fbe235badc189bf2f8cb11f59ecbeb43e799d5f3,2023-11-10,2023Q4,Ecosystem,Namehash,Eco. Small Grants,0.7,ETH,1454.964
0xc0da04297a4216218a3f2f7aea3d7f73691151d7e48a9b24836dc9dcf16c7ec7,2023-11-14,2023Q4,Public Goods,Giveth,PG Small Grants,5.0,ETH,9898.300000000001
0xc0da04297a4216218a3f2f7aea3d7f73691151d7e48a9b24836dc9dcf16c7ec7,2023-11-14,2023Q4,Public Goods,ethdaily.eth,PG Small Grants,3.0,ETH,5938.9800000000005
0xc0da04297a4216218a3f2f7aea3d7f73691151d7e48a9b24836dc9dcf16c7ec7,2023-11-14,2023Q4,Public Goods,dm3.eth,PG Small Grants,2.0,ETH,3959.32
0xc0da04297a4216218a3f2f7aea3d7f73691151d7e48a9b24836dc9dcf16c7ec7,2023-11-14,2023Q4,Public Goods,MetaGame,PG Small Grants,0.3,ETH,593.898
0xc0da04297a4216218a3f2f7aea3d7f73691151d7e48a9b24836dc9dcf16c7ec7,2023-11-14,2023Q4,Public Goods,pairwise.eth,PG Small Grants,0.3,ETH,593.898
0xc0da04297a4216218a3f2f7aea3d7f73691151d7e48a9b24836dc9dcf16c7ec7,2023-11-14,2023Q4,Public Goods,Rotki,PG Small Grants,0.3,ETH,593.898
0xc0da04297a4216218a3f2f7aea3d7f73691151d7e48a9b24836dc9dcf16c7ec7,2023-11-14,2023Q4,Public Goods,yazdani.eth,PG Small Grants,0.3,ETH,593.898
0xc0da04297a4216218a3f2f7aea3d7f73691151d7e48a9b24836dc9dcf16c7ec7,2023-11-14,2023Q4,Public Goods,0xlucas.eth,PG Small Grants,0.3,ETH,593.898
0xc0da04297a4216218a3f2f7aea3d7f73691151d7e48a9b24836dc9dcf16c7ec7,2023-11-14,2023Q4,Public Goods,bishara.eth,PG Small Grants,0.3,ETH,593.898
0x7f95347e7d2e92858d678ab5ddd1c1f2dba127920aebf27dd66d72c22b79357c,2023-11-16,2023Q4,Public Goods,DAOstar,PG Large Grants,10000.0,USDC,10000.0
0x7f95347e7d2e92858d678ab5ddd1c1f2dba127920aebf27dd66d72c22b79357c,2023-11-16,2023Q4,Public Goods,EFP,PG Large Grants,10000.0,USDC,10000.0
0x2aefe86336df2f93522955b6180a94619b9159dffc1599c4be14eadd38c4d285,2023-11-16,2023Q4,Metagov,Karpatkey,Endowment Fees,18.94,ETH,37151.5676
0x7eadcd845362e160fa4a6f1918132c1b2c918fdb25e81cc3358ca11ef8daa1fe,2023-11-20,2023Q4,DAO Wallet,Ecosystem,Ecosystem,409000.0,USDC,409000.0
0x7eadcd845362e160fa4a6f1918132c1b2c918fdb25e81cc3358ca11ef8daa1fe,2023-11-20,2023Q4,DAO Wallet,Public Goods,Public Goods,35.0,ETH,70791.7
0x7eadcd845362e160fa4a6f1918132c1b2c918fdb25e81cc3358ca11ef8daa1fe,2023-11-20,2023Q4,DAO Wallet,Public Goods,Public Goods,218204.0,USDC,218204.0
0x7eadcd845362e160fa4a6f1918132c1b2c918fdb25e81cc3358ca11ef8daa1fe,2023-11-20,2023Q4,DAO Wallet,Metagov,Metagov,40.0,ETH,80904.79999999999
0x7eadcd845362e160fa4a6f1918132c1b2c918fdb25e81cc3358ca11ef8daa1fe,2023-11-20,2023Q4,DAO Wallet,Metagov,Metagov,376000.0,USDC,376000.0
0x7eadcd845362e160fa4a6f1918132c1b2c918fdb25e81cc3358ca11ef8daa1fe,2023-11-20,2023Q4,DAO Wallet,Metagov,Metagov,52300.0,ENS,475407.0
0x84a754336be04fdc18e000fbc548eab99b320a7e2bb4fe9160e1f72c3023002c,2023-11-23,2023Q4,Ecosystem,coltron.eth,IRL,4000.0,USDC,4000.0
0x48aa268416c0c90b3f78144be242c7804d40190cad09ea3bd0560d5b7ff5b177,2023-11-23,2023Q4,Ecosystem,0x205e66,IRL,1.217012866260022,ETH,2510.2472483339093
0xda6f3188f14d6ee135bcf0a78eb4cf38c8d1921e92b5c395c8a5acbeb2580561,2023-11-30,2023Q4,Ecosystem,184.eth,IRL,2000.0,USDC,2000.0
0xd2807befa741484eab9f3898f7968e6ea7abec842911e38d324b374f6981feb2,2023-11-30,2023Q4,Ecosystem,Ashu,Support,1500.0,USDC,1500.0
0x50c1b5605007d96a0f3e7814ee817372f594769c448852d259835fd448079f1d,2023-11-30,2023Q4,Ecosystem,estmcmxci.eth,Salaries,1500.0,USDC,1500.0
0xd2807befa741484eab9f3898f7968e6ea7abec842911e38d324b374f6981feb2,2023-11-30,2023Q4,Ecosystem,estmcmxci.eth,SMM,500.0,USDC,500.0
0x50c1b5605007d96a0f3e7814ee817372f594769c448852d259835fd448079f1d,2023-11-30,2023Q4,Metagov,slobo.eth,Salaries,5500.0,USDC,5500.0
0x50c1b5605007d96a0f3e7814ee817372f594769c448852d259835fd448079f1d,2023-11-30,2023Q4,Metagov,limes.eth,Salaries,5500.0,USDC,5500.0
0x50c1b5605007d96a0f3e7814ee817372f594769c448852d259835fd448079f1d,2023-11-30,2023Q4,Metagov,katherineykwu.eth,Salaries,5500.0,USDC,5500.0
0x50c1b5605007d96a0f3e7814ee817372f594769c448852d259835fd448079f1d,2023-11-30,2023Q4,Metagov,vegayp.eth,Salaries,4500.0,USDC,4500.0
0x50c1b5605007d96a0f3e7814ee817372f594769c448852d259835fd448079f1d,2023-11-30,2023Q4,Metagov,coltron.eth,Salaries,4500.0,USDC,4500.0
0x50c1b5605007d96a0f3e7814ee817372f594769c448852d259835fd448079f1d,2023-11-30,2023Q4,Metagov,5pence.eth,Salaries,4500.0,USDC,4500.0
0x50c1b5605007d96a0f3e7814ee817372f594769c448852d259835fd448079f1d,2023-11-30,2023Q4,Metagov,simona.eth,Salaries,4500.0,USDC,4500.0
0x50c1b5605007d96a0f3e7814ee817372f594769c448852d259835fd448079f1d,2023-11-30,2023Q4,Metagov,184.eth,Salaries,4000.0,USDC,4000.0
0x50c1b5605007d96a0f3e7814ee817372f594769c448852d259835fd448079f1d,2023-11-30,2023Q4,Metagov,limes.eth,Salaries,4000.0,USDC,4000.0
0xa75c73656f4a6a9ac1f8053bba00e49e8555165865cd292cf9b1f40159fa08c6,2023-12-01,2023Q4,Ecosystem,generalmagic.eth,Merch,1000.0,USDC,1000.0
0x6aa981ac8dd151f4e3edf33b0cbf6c1fbb2218c63ee470e57d711f5094774867,2023-12-01,2023Q4,Metagov,Agora,DAO Tooling,25000.0,USDC,25000.0
0x0ed4c558e28b0a1ba979a31fbfaff8dd5b7d387baadb619cae608962e32ab6ac,2023-12-01,2023Q4,Metagov,daemon.eth,Salaries,3000.0,USDC,3000.0
0x26b474ccde99b7d6e7ac84eec0c97ef7dc1eed8823d4ce0195e3c2c7518db91c,2023-12-06,2023Q4,Ecosystem,hidayath.eth,IRL,6646.15,USDC,6646.15
0x2d4a1929e92fb569a3bff9e4b3fa1897b11b2bafb3a2d7b267b9c8f7d976d2ac,2023-12-06,2023Q4,Public Goods,DAOstar,PG Large Grants,10000.0,USDC,10000.0
0x2d4a1929e92fb569a3bff9e4b3fa1897b11b2bafb3a2d7b267b9c8f7d976d2ac,2023-12-06,2023Q4,Public Goods,EFP,PG Large Grants,10000.0,USDC,10000.0
0xa45d774dec3398898af6031ef3da1cade73f7d293410a711a31fab9d22f67189,2023-12-11,2023Q4,Registrar,DAO Wallet,DAO Wallet,1705.224398769236,ETH,3792589.5853026574
0x333b3e82d7a218b8830f4b1f186008cf71dbe13baeba2e91f46076e0c6d5b402,2023-12-11,2023Q4,Ecosystem,Onthis,Eco. Grants,10000.0,USDC,10000.0
0x333b3e82d7a218b8830f4b1f186008cf71dbe13baeba2e91f46076e0c6d5b402,2023-12-11,2023Q4,Ecosystem,stevegachau.eth,Eco. Grants,10000.0,USDC,10000.0
0x333b3e82d7a218b8830f4b1f186008cf71dbe13baeba2e91f46076e0c6d5b402,2023-12-11,2023Q4,Ecosystem,EVM Gateway,Eco. Grants,10000.0,USDC,10000.0
0x333b3e82d7a218b8830f4b1f186008cf71dbe13baeba2e91f46076e0c6d5b402,2023-12-11,2023Q4,Ecosystem,ENSTools,Eco. Grants,10000.0,USDC,10000.0
0x333b3e82d7a218b8830f4b1f186008cf71dbe13baeba2e91f46076e0c6d5b402,2023-12-11,2023Q4,Ecosystem,1w3.eth,Eco. Grants,10000.0,USDC,10000.0
0x466e38e4a2275a48a22bf1ad8ed478a8376445668d19b7eedef23427987b41c7,2023-12-12,2023Q4,Ecosystem,1w3.eth,Eco. Small Grants,5.0,ETH,11011.65
0x466e38e4a2275a48a22bf1ad8ed478a8376445668d19b7eedef23427987b41c7,2023-12-12,2023Q4,Ecosystem,namesys.eth,Eco. Small Grants,3.0,ETH,6606.99
0x466e38e4a2275a48a22bf1ad8ed478a8376445668d19b7eedef23427987b41c7,2023-12-12,2023Q4,Ecosystem,premm.eth,Eco. Small Grants,2.0,ETH,4404.66
0x466e38e4a2275a48a22bf1ad8ed478a8376445668d19b7eedef23427987b41c7,2023-12-12,2023Q4,Ecosystem,raffy.eth,Eco. Small Grants,2.0,ETH,4404.66
0x466e38e4a2275a48a22bf1ad8ed478a8376445668d19b7eedef23427987b41c7,2023-12-12,2023Q4,Ecosystem,thecap.eth,Eco. Small Grants,2.0,ETH,4404.66
0x466e38e4a2275a48a22bf1ad8ed478a8376445668d19b7eedef23427987b41c7,2023-12-12,2023Q4,Ecosystem,enspoker.eth,Eco. Small Grants,0.7,ETH,1541.6309999999999
0x466e38e4a2275a48a22bf1ad8ed478a8376445668d19b7eedef23427987b41c7,2023-12-12,2023Q4,Ecosystem,Namehash,Eco. Small Grants,0.7,ETH,1541.6309999999999
0x466e38e4a2275a48a22bf1ad8ed478a8376445668d19b7eedef23427987b41c7,2023-12-12,2023Q4,Ecosystem,maxi.eth,Eco. Small Grants,0.7,ETH,1541.6309999999999
0x466e38e4a2275a48a22bf1ad8ed478a8376445668d19b7eedef23427987b41c7,2023-12-12,2023Q4,Ecosystem,wayback-machine.eth,Eco. Small Grants,0.7,ETH,1541.6309999999999
0x466e38e4a2275a48a22bf1ad8ed478a8376445668d19b7eedef23427987b41c7,2023-12-12,2023Q4,Ecosystem,superteamdao.eth,Eco. Small Grants,0.7,ETH,1541.6309999999999
0x198de4aef0bdb7f080932facf9a1f6f0ea2ddbe8a19b2a19f617fa4afc97d17f,2023-12-12,2023Q4,Public Goods,Giveth,PG Small Grants,5.0,ETH,11011.65
0x198de4aef0bdb7f080932facf9a1f6f0ea2ddbe8a19b2a19f617fa4afc97d17f,2023-12-12,2023Q4,Public Goods,Dappnode,PG Small Grants,3.0,ETH,6606.99
0x198de4aef0bdb7f080932facf9a1f6f0ea2ddbe8a19b2a19f617fa4afc97d17f,2023-12-12,2023Q4,Public Goods,Rotki,PG Small Grants,2.0,ETH,4404.66
0x198de4aef0bdb7f080932facf9a1f6f0ea2ddbe8a19b2a19f617fa4afc97d17f,2023-12-12,2023Q4,Public Goods,likebutton.eth,PG Small Grants,2.0,ETH,4404.66
0x198de4aef0bdb7f080932facf9a1f6f0ea2ddbe8a19b2a19f617fa4afc97d17f,2023-12-12,2023Q4,Public Goods,dm3.eth,PG Small Grants,0.3,ETH,660.699
0x198de4aef0bdb7f080932facf9a1f6f0ea2ddbe8a19b2a19f617fa4afc97d17f,2023-12-12,2023Q4,Public Goods,Bright ID,PG Small Grants,0.3,ETH,660.699
